root_id,nt_type,flow,super_class,class,sub_class,cell_type,hemilineage,nerve,side,input_synapses,output_synapses,Syn
720575940643234760,glutamate,intrinsic,central,,,"ATL035,ATL036",putative_primary,,right,451,728,4
720575940609978866,acetylcholine,intrinsic,central,,,CB1357,DL1_dorsal,,right,313,996,4
720575940605772884,,,,,,,,,,0,0,4
720575940613364199,,,,,,,,,,0,0,4
720575940601229838,,,,,,,,,,0,0,4
720575940612441025,,,,,,,,,,0,0,4
720575940625663269,acetylcholine,intrinsic,central,,,LAL154,putative_primary,,right,1366,5032,4
720575940621980329,,,,,,,,,,0,0,4
720575940408424242,,,,,,,,,,0,0,4
720575940613104359,,,,,,,,,,0,0,4
720575940626243810,,,,,,,,,,0,0,4
720575940380025429,,,,,,,,,,0,0,4
720575940603322422,,,,,,,,,,0,0,4
720575940626196732,glutamate,intrinsic,central,CX,tangential,FB4O,AOTUv4_ventral,,right,697,2068,4
720575940625804819,acetylcholine,intrinsic,central,,,CRE080,DM1_antero_dorsal,,right,451,2086,3
720575940499038575,,,,,,,,,,0,0,3
720575940379961941,,,,,,,,,,0,0,3
720575940642272456,acetylcholine,intrinsic,central,,,SMP194,DL1_dorsal,,right,223,972,3
720575940590277288,,,,,,,,,,0,0,3
720575940575697881,,,,,,,,,,0,0,3
720575940441373059,,,,,,,,,,0,0,3
720575940621242589,acetylcholine,intrinsic,central,,,CRE065,CREl1,,right,54,660,3
720575940586001639,,,,,,,,,,0,0,3
720575940625893507,acetylcholine,intrinsic,central,,,ATL029,DM1_antero_dorsal,,right,736,1730,3
720575940607802012,,,,,,,,,,0,0,3
720575940610209378,acetylcholine,intrinsic,central,,,VES011,putative_primary,,right,2484,3169,3
720575940612983875,,,,,,,,,,0,0,3
720575940617720142,,,,,,,,,,0,0,3
720575940612275298,acetylcholine,intrinsic,central,,,IB049,putative_primary,,right,970,2516,3
720575940610319892,,,,,,,,,,0,0,3
720575940508808589,,,,,,,,,,0,0,3
720575940581056039,,,,,,,,,,0,0,3
720575940404945591,,,,,,,,,,0,0,3
720575940581053991,,,,,,,,,,0,0,3
720575940612340797,,,,,,,,,,0,0,3
720575940608458220,,,,,,,,,,0,0,3
720575940625048250,gaba,intrinsic,central,,,LAL113,putative_primary,,right,2682,3891,3
720575940643309197,glutamate,intrinsic,central,MBON,,MBON01,putative_primary,,left,4333,6868,3
720575940487434408,,,,,,,,,,0,0,3
720575940601434791,,,,,,,,,,0,0,3
720575940620538357,,,,,,,,,,0,0,3
720575940627344012,,,,,,,,,,0,0,3
720575940612327451,,,,,,,,,,0,0,3
720575940610558072,acetylcholine,intrinsic,central,,,LAL196,putative_primary,,right,1099,1749,3
720575940611846520,glutamate,intrinsic,central,,,,SMPad3,,left,1256,4911,3
720575940617387732,gaba,intrinsic,central,CX,tangential,"FB4A,FB4D,FB4E,FB4F,FB4G,FB4H,FB4I,FB4J",LALv1_dorsal,,left,1634,5498,3
720575940620584497,glutamate,intrinsic,central,CX,tangential,CB.FB2I1,LALv1_dorsal,,right,433,672,3
720575940417025664,,,,,,,,,,0,0,3
720575940490396856,,,,,,,,,,0,0,3
720575940621527145,,,,,,,,,,0,0,3
720575940630051443,,,,,,,,,,0,0,3
720575940575697625,,,,,,,,,,0,0,3
720575940448254828,,,,,,,,,,0,0,3
720575940608458476,,,,,,,,,,0,0,3
720575940586185003,,,,,,,,,,0,0,3
720575940615604062,,,,,,,,,,0,0,3
720575940615603806,,,,,,,,,,0,0,3
720575940643700640,acetylcholine,intrinsic,central,MBON,,MBON29,DL2_ventral,,right,1355,2567,3
720575940607806364,,,,,,,,,,0,0,3
720575940629428695,glutamate,intrinsic,central,,,VES047,putative_primary,,left,2728,5060,3
720575940441366915,,,,,,,,,,0,0,3
720575940617886030,,,,,,,,,,0,0,3
720575940604861356,dopamine,intrinsic,central,DAN,,PAM12,CREa1_dorsal,,right,171,79,3
720575940395717095,,,,,,,,,,0,0,3
720575940496186811,,,,,,,,,,0,0,3
720575940617724494,,,,,,,,,,0,0,3
720575940634139799,acetylcholine,intrinsic,central,,,CB0191,putative_primary,,right,1734,6784,3
